actuary_48_acc_11	㈜한국의 20x1년 비교재무상태표 일부내용과 보충자료가 다음과 같을 때, ㈜한국의 20x1년도 영업순환기간(= 재고자산보유기간 + 매출채권회수기간)은? 단, 1년은 360일로 가정한다.\n\n| 항목 | 20x1년 | 20x0년 |\n|---|---|---|\n| … | … | … |\n| 매출채권 | ? | ₩100 |\n| 재고자산 | ₩200 | ? |\n| … | … | … |\n\n- 20x1년 당기 매출원가 ₩1,500, 재고자산 매입액 ₩1,400\n- 매출은 재고자산의 원가에 20%를 가산한 금액으로 인식\n- 당기 중 매출 및 매출채권 관련 현금회수액 ₩1,600	98일 ||| 100일 ||| 120일 ||| 132일
actuary_48_acc_12	20x1년 초에 설립된 ㈜한국은 20x1년도 배당은 없었으며, 20x3년 초에 주주총회의 결의로 ₩10,000의 배당금을 최초로 지급한 경우, 아래 자료를 이용한 우선주 1주당 배당금액은?\n\n- 20x2년 말 현재 발행주식 관련 자료(최초 설립 이후 자본변동 없음)\n  · 보통주: 1주당 액면가액 ₩500, 발행주식수 40주\n  · 우선주: 1주당 액면가액 ₩200, 발행주식수 50주\n- 우선주는 누적적·완전참가적 권리를 가진 배당우선주\n- 우선주의 배당우선권 내용: 보통주식의 배당보다 액면금액을 기준으로 하여 연 5%에 해당하는 금액을 더 배당받을 권리	₩60 ||| ₩73 ||| ₩80 ||| ₩150
actuary_48_acc_13	회계기준 제1117호 보험계약의 내용에 대한 설명으로 옳지 않은 것은?	보험계약이란 계약당사자 일방이 특정한 미래의 불확실한 사건으로 계약상대방(보험계약자)에게 불리한 영향이 발생한 경우에 보험계약자에게 보상하기로 약정함으로써 보험계약자로부터 유의적 보험위험을 인수하는 계약이다. ||| 보장기간이란 보험계약서비스가 제공되는 기간으로서 보험계약의 경계 내에 있는 모든 보험료와 관련된 보험계약서비스를 포함한다. ||| 보험계약마진이란 보험계약집합에 대한 자산 또는 부채 장부금액의 구성요소로서, 집합 내 보험계약에 따라 보험계약서비스를 제공하면서 인식한 실현이익을 나타낸다. ||| 이행현금흐름이란 보험계약을 이행함에 따라 발생할 미래 현금유출액의 현재가치에서 미래현금유입액의 현재가치를 차감한 것에 대한 명시적이고 중립적인 확률가중추정치로서 비금융위험에 대한 위험조정을 포함한다.
actuary_48_acc_14	㈜한국의 20x1년 말 재무상태표에 표시될 재고자산 금액은? 단, 재고자산감모손실 및 재고자산평가손실은 없다고 가정한다.\n\n(1) ㈜한국이 20x1년 말 창고에 보관 중인 재고자산은 ₩150,000이다.\n(2) ㈜한국이 20x1년 12월 21일 A회사에 FOB 선적지 조건으로 판매한 제품(원가 ₩25,000)은 20x1년 현재 운송 중이다.\n(3) ㈜한국은 20x1년 12월 1일 수탁자인 B회사에 상품(원가 ₩40,000)을 적송하였으며, B회사는 20x1년 말까지 이 중 70%를 판매하였다.\n(4) ㈜한국이 20x1년 12월 29일 C회사로부터 FOB 선적지 조건으로 구입한 원재료 ₩17,000은 20x1년 말 현재 운송 중이다.	₩179,000 ||| ₩187,000 ||| ₩195,000 ||| ₩204,000
actuary_48_acc_15	다음은 20x1년 초에 설립된 ㈜한국이 20x1년 말 보유한 원재료 내역이다. 철근을 이용하여 생산하는 제품K는 원가 이상으로 판매가 예상되지만, 알루미늄을 이용하여 생산하는 제품T는 원가가 순실현가능가치를 ₩10,000 초과할 것으로 예상된다. ㈜한국이 20x1년 말에 인식할 원재료 평가손실은?\n\n| 원재료 | 취득원가 | 현행(대체)원가 |\n|---|---|---|\n| 철근 | ₩80,000 | ₩78,000 |\n| 알루미늄 | ₩47,000 | ₩40,000 |	₩0 ||| ₩2,000 ||| ₩7,000 ||| ₩9,000
actuary_48_acc_16	㈜한국은 선입선출 소매재고법을 적용하고 있다. 재고자산 관련 자료가 다음과 같을 때, 기말재고(원가)는? 단, 원가율은 소수점 이하 셋째 자리에서 반올림한다.\n\n| 구분 | 원가기준 | 매출가격기준 |\n|---|---|---|\n| 기초재고 | ₩120,000 | ₩240,000 |\n| 당기매입 | ₩138,000 | ₩230,000 |\n| 매출액 |  | ₩192,000 |	₩142,800 ||| ₩152,604 ||| ₩162,000 ||| ₩166,800
actuary_48_acc_17	개발활동에서 발생한 비용에 해당하는 것은?	새로운 지식을 얻고자 하는 활동 관련 비용 ||| 제품이나 공정에 대한 대체안을 탐색하는 비용 ||| 연구 결과를 최종 선택하는 과정에서 지출된 비용 ||| 새로운 기술과 관련된 금형을 설계하는 비용
actuary_48_acc_18	㈜한국의 20x3년 말 재무제표 일부는 아래와 같고, 기계장치는 정률법(상각률 45%), 차량운반구는 정액법으로 감가상각한다. 기계장치와 차량운반구 모두 내용연수는 4년이며, 잔존가치는 취득원가의 10%일 때, 옳지 않은 것은? 단, 계산금액은 소수점 첫째 자리에서 반올림한다.\n\n| 구분 | 기계장치 | 차량운반구 |\n|---|---|---|\n| 취득일 | 20x2. 1. 1. | 20x2. 9. 1. |\n| 취득원가 | ₩100,000 | ₩50,000 |\n| 감가상각누계액 | ₩69,750 | ₩15,000 |	기계장치의 20x4년 감가상각비는 ₩13,613이다. ||| 기계장치의 20x5년 말 감가상각누계액은 ₩90,850이다. ||| 차량운반구의 20x4년 감가상각비는 ₩11,250이다. ||| 차량운반구의 20x5년 말 감가상각누계액은 ₩37,500이다.
actuary_48_acc_19	금융자산으로 분류될 금액은?\n\n| 구분 | 금액 | 구분 | 금액 |\n|---|---|---|---|\n| 선급금 | ₩10,000 | 대여금 | ₩16,300 |\n| 미수금 | ₩13,000 | 당기법인세자산 | ₩6,800 |	₩29,300 ||| ₩36,100 ||| ₩39,300 ||| ₩46,100
actuary_48_acc_20	㈜한국은 20x1년 초 A회사 지분 20%를 ₩10,000에 취득한 후 지분법을 적용하여 회계처리한다. A회사는 20x1년 8월 중간배당금 ₩5,000을 현금으로 지급하였으며, 20x1년 당기순이익은 ₩4,000이다. ㈜한국이 20x1년 말 재무상태표에 표시할 A회사 지분법주식의 장부금액은?	₩9,800 ||| ₩10,000 ||| ₩10,800 ||| ₩14,000
actuary_48_acc_21	㈜한국의 20x1년 말 재무상태표에 표시된 전환사채 내역은 다음과 같다. 전환 조건은 전환사채 액면 ₩10,000당 보통주 1주(주당 액면 ₩5,000)이며, 20x2년 초 전환사채의 60%가 전환되었다. 20x2년 초 전환사채 전환으로 증가하는 주식발행초과금의 최대 금액은?\n\n| 구분 | 20x1년 말 |\n|---|---|\n| 전환사채(액면) | ₩1,000,000 |\n| 전환권조정 | ₩(80,000) |\n| 전환권대가 | ₩120,000 |\n| 상환할증금 | ₩60,000 |	₩252,000 ||| ₩288,000 ||| ₩324,000 ||| ₩360,000
actuary_48_acc_22	㈜한국은 20x1년 1월 1일 액면금액 ₩1,000,000(액면이자율 연 4%, 만기일 20x3년 12월 31일, 액면이자 매년 말 후급)의 사채를 발행하려고 하였으나, 20x1년 4월 1일에서야 동 사채를 A사에 판매(발행)하였다. 유효이자율이 연 5%일 때, ㈜한국이 20x1년 4월 1일 인식할 사채의 발행금액은?\n\n| 할인율 | 단일금액 ₩1의 현재가치 1기간 | 2기간 | 3기간 | 정상연금 ₩1의 현재가치 1기간 | 2기간 | 3기간 |\n|---|---|---|---|---|---|---|\n| 4% | 0.9615 | 0.9246 | 0.8890 | 0.9615 | 1.8861 | 2.7751 |\n| 5% | 0.9524 | 0.9070 | 0.8638 | 0.9524 | 1.8594 | 2.7232 |	₩972,728 ||| ₩974,887 ||| ₩982,728 ||| ₩984,887
actuary_48_acc_23	㈜한국은 20x0년 초 설립되었으며, 판매 상품에 대하여 2년 동안 무상 보증을 시행하고 있다. ㈜한국은 제품보증활동에 관한 수익을 별도로 인식하지 않고 제품보증비용을 인식한다. 보증비용은 매출액의 3%로 추정되며, ㈜한국의 최근 2년 동안 매출액과 실제 지출한 보증비용은 다음과 같다. ㈜한국이 20x1년 말에 인식할 제품보증충당부채는?\n\n| 구분 | 매출액 | 보증비 지출 |\n|---|---|---|\n| 20x0년 | ₩300,000 | ₩6,000 |\n| 20x1년 | ₩350,000 | ₩5,500 |\n| 합계 | ₩650,000 | ₩11,500 |	₩5,000 ||| ₩8,000 ||| ₩10,500 ||| ₩19,500
actuary_48_acc_24	퇴직급여에 대한 설명으로 옳지 않은 것은?	확정기여제도(DC형)에서 기업의 의무는 기금에 출연하기로 약정한 금액으로 한정된다. ||| 확정기여제도(DC형)에서 종업원이 받을 퇴직급여액은 기여금의 투자수익에 따라 달라진다. ||| 확정급여제도(DB형)에서 기업의 의무는 약정한 급여를 종업원에게 지급하는 것이다. ||| 확정급여제도(DB형)에서 보험수리적 가정의 변동에 따른 위험은 실질적으로 종업원이 부담한다.
actuary_48_acc_25	㈜한국의 20x0년과 20x1년 말 이연법인세 내역은 다음과 같다. ㈜한국의 20x1년 당기법인세부담액이 ₩31,600일 때, ㈜한국의 20x1년도 포괄손익계산서에 인식될 법인세비용은?\n\n| 구분 | 20x0년 말 | 20x1년 말 |\n|---|---|---|\n| 이연법인세자산 | ₩12,000 | ₩0 |\n| 이연법인세부채 | ₩0 | ₩7,800 |	₩11,800 ||| ₩27,400 ||| ₩35,800 ||| ₩51,400
actuary_48_acc_26	㈜한국은 20x1년 11월 1일 $500의 외상 매출을 하였으며, $200는 20x1년 11월 30일에, $300는 20x2년 1월 31일에 각각 회수하였다. ㈜한국의 기능통화는 원화이고, $1에 대한 원화의 환율이 다음과 같을 때, ㈜한국이 20x1년에 외화매출채권과 관련하여 인식할 외환관련 손익은?\n\n| 일자 | 20x1.11.1. | 20x1.11.30. | 20x1.12.31. | 20x2.1.31. |\n|---|---|---|---|---|\n| 환율 | ₩1,000 | ₩1,020 | ₩970 | ₩1,010 |	₩15,000 손실 ||| ₩5,000 손실 ||| ₩5,000 이익 ||| ₩15,000 이익
actuary_48_acc_27	㈜한국리스는 20x1년 1월 1일 ㈜대한에게 기계장치(내용연수 7년, 정액법 감가상각)를 5년간 금융리스하고 매년 말 리스료를 ₩200,000씩 수취하기로 하였다. 리스기간 종료시 동 기계장치는 ㈜한국리스에 반환하는 조건이고, 보증잔존가치는 ₩30,000이며, 종료시 추정잔존가치는 ₩40,000이다. 잔존가치 보증으로 인하여 ㈜대한이 지급할 것으로 예상되는 금액은 없다. 동 금융리스에 적용되는 유효이자율(내재이자율)은 연 10%이다. ㈜한국리스가 20x1년도 포괄손익계산서에 금융리스와 관련하여 인식할 이자수익은 얼마인가? 단, 5기간 10% 단일금액의 현가계수는 0.62, 연금의 현가계수는 3.79이다.	₩75,800 ||| ₩77,660 ||| ₩78,280 ||| ₩80,000
actuary_48_acc_28	㈜한국은 20x1년 기말재고자산을 ₩60,000만큼 과소계상하였고, 20x2년 기말재고자산을 ₩40,000만큼 과대계상하였음을 20x2년 말 장부마감 전에 발견하였다. 20x2년 오류수정 전 당기순이익이 ₩300,000이라면, 오류수정 후 당기순이익은?	₩200,000 ||| ₩240,000 ||| ₩260,000 ||| ₩280,000
actuary_48_acc_29	재무활동으로 인한 현금흐름으로 볼 수 없는 것은?	장기차입금의 차입 및 상환 ||| 주식의 발행 및 자기주식의 취득 ||| 전환사채의 발행 ||| 장기대여금의 대여 및 회수
actuary_48_acc_30	㈜한국의 현금흐름표 작성을 위한 20x1년 자료가 다음과 같을 때, 20x1년도 투자활동 순현금흐름과 재무활동 순현금흐름은? 단, ㈜한국은 이자의 지급, 이자 및 배당금의 수입은 영업활동으로, 배당금의 지급은 재무활동으로 분류하고 있다.\n\n- 유상증자로 ₩350,000, 단기차입금으로 ₩400,000을 조달하였다.\n- 20x0년 경영성과에 대해 20x1년 3월 주주총회의 결의를 통해 주주들에게 배당금으로 ₩300,000을 지급하였다.\n- 당기에 유형자산을 총원가 ₩2,500,000에 취득하였으며, 이 중에서 ₩1,800,000은 할부로 취득하였고 나머지 ₩700,000은 현금으로 지급하였다. 할부금 상환은 20x2년 초부터 이루어진다.\n- 취득원가가 ₩900,000이고 감가상각누계액이 ₩600,000인 기계장치를 현금매각하고, 유형자산처분이익 ₩100,000을 인식하였다.	투자활동 ₩300,000 유출 / 재무활동 ₩450,000 유출 ||| 투자활동 ₩300,000 유출 / 재무활동 ₩450,000 유입 ||| 투자활동 ₩400,000 유입 / 재무활동 ₩450,000 유출 ||| 투자활동 ₩400,000 유입 / 재무활동 ₩450,000 유입
